Function ID,Name,Ana sen JC8 2547132134
KO:K14581,"ferredoxin-NAD(P)+ reductase (naphthalene dioxygenase ferredoxin-specific) [EC:1.18.1.7] (nahAa, nagAa, ndoR)",0
KO:K14582,"cis-1,2-dihydro-1,2-dihydroxynaphthalene/dibenzothiophene dihydrodiol dehydrogenase [EC:1.3.1.29 1.3.1.60] (nahB, doxE)",0
KO:K14583,"1,2-dihydroxynaphthalene dioxygenase [EC:1.13.11.56] (nahC)",0
KO:K14584,2-hydroxychromene-2-carboxylate isomerase [EC:5.99.1.4] (nahD),0
KO:K14585,trans-o-hydroxybenzylidenepyruvate hydratase-aldolase [EC:4.1.2.45] (nahE),0
KO:K14592,"glutamate carboxypeptidase II (folate hydrolase 1) [EC:3.4.17.21] (FOLH1, GCPII)",0
KO:K14594,neoxanthin synthase [EC:5.3.99.9] (NSY),0
KO:K14595,abscisate beta-glucosyltransferase [EC:2.4.1.263] (AOG),0
KO:K14599,dibenzofuran dioxygenase alpha subunit [EC:1.14.12.-] (dbfA1),0
KO:K14600,dibenzofuran dioxygenase beta subunit [EC:1.14.12.-] (dbfA2),0
KO:K14601,"1,1a-dihydroxy-1-hydro-9-fluorenone dehydrogenase (flnB)",0
KO:K14602,"2'-carboxy-2,3-dihydroxybiphenyl 1,2-dioxygenase large subunit (flnD1)",0
KO:K14603,"2'-carboxy-2,3-dihydroxybiphenyl 1,2-dioxygenase small subunit and ferredoxin fusion protein (flnD2)",0
KO:K14604,"2-hydroxy-6-oxo-6-(2'-carboxyphenyl)-hexa-2,4-dienoate hydrolase [EC:3.7.1.-] (flnE)",0
KO:K14605,lycopene cyclase CruA [EC:5.5.1.19] (cruA),0
KO:K14606,lycopene cyclase CruP [EC:5.5.1.19] (cruP),0
KO:K14621,"phospholipase B1, membrane-associated [EC:3.1.1.4 3.1.1.5] (PLB1, PLB)",0
KO:K14652,"3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25] (ribBA)",1
KO:K14653,2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5'-monophosphate deformylase [EC:3.5.1.102] (arfB),0
KO:K14654,"2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase [EC:1.1.1.302] (RIB7, arfC)",0
KO:K14655,"tRNA pseudouridine synthase 8 / 2,5-diamino-6-(5-phospho-D-ribitylamino)-pyrimidin-4(3H)-one deaminase [EC:5.4.99.-] (RIB2, PUS8)",0
KO:K14656,FAD synthetase (ribL),0
KO:K14674,TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51] (TGL4),0
KO:K14675,TAG lipase / lysophosphatidylethanolamine acyltransferase [EC:3.1.1.3 2.3.1.-] (TGL3),0
KO:K14677,aminoacylase [EC:3.5.1.14] (ACY1),0
KO:K14681,argininosuccinate lyase / amino-acid N-acetyltransferase [EC:4.3.2.1 2.3.1.1] (argHA),0
KO:K14682,amino-acid N-acetyltransferase [EC:2.3.1.1] (argAB),0
KO:K14727,3-oxoadipate enol-lactonase / 4-carboxymuconolactone decarboxylase [EC:3.1.1.24 4.1.1.44] (pcaL),0
KO:K14748,ethylbenzene dioxygenase alpha subunit [EC:1.14.12.-] (etbAa),0
KO:K14749,ethylbenzene dioxygenase beta subunit [EC:1.14.12.-] (etbAb),0
KO:K14750,ethylbenzene dioxygenase ferredoxin subunit (etbAc),0
KO:K14751,"2,3-dihydroxyethylbenzene 1,2-dioxygenase [EC:1.13.11.-] (etbC)",0
KO:K14756,klotho [EC:3.2.1.31] (KL),0
KO:K14759,"isochorismate synthase / 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase / 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase / O-succinylbenzoate synthase [EC:5.4.4.2 2.2.1.9 4.2.99.20 4.2.1.113] (PHYLLO)",0
KO:K14760,acyl-activating enzyme 14 [EC:6.2.1.26] (AAE14),0
KO:K14975,codeine 3-O-demethylase [EC:1.14.11.32] (CODM),0
KO:K14976,thebaine 6-O-demethylase [EC:1.14.11.31] (T6ODM),0
KO:K15013,long-chain-fatty-acid--CoA ligase ACSBG [EC:6.2.1.3] (ACSBG),0
KO:K15024,putative phosphotransacetylase [EC:2.3.1.8] (K15024),0
KO:K15036,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K15036),0
KO:K15037,biotin carboxyl carrier protein (K15037),0
KO:K15088,(4S)-limonene synthase [EC:4.2.3.16] (E4.2.3.16),0
KO:K15096,(R)-limonene synthase [EC:4.2.3.20] (E4.2.3.20),0
KO:K15098,bornyl diphosphate synthase [EC:5.5.1.8] (E5.5.1.8),0
KO:K15099,"geraniol 8-hydroxylase [EC:1.14.13.152] (CYP76B6, G10H)",0
KO:K15226,arogenate dehydrogenase (NADP+) [EC:1.3.1.78] (tyrAa),0
KO:K15227,"arogenate dehydrogenase (NADP+), plant [EC:1.3.1.78] (TYRAAT)",0
KO:K15230,ATP-citrate lyase alpha-subunit [EC:2.3.3.8] (aclA),0
KO:K15231,ATP-citrate lyase beta-subunit [EC:2.3.3.8] (aclB),0
KO:K15232,citryl-CoA synthetase large subunit [EC:6.2.1.18] (ccsA),0
KO:K15233,citryl-CoA synthetase small subunit (ccsB),0
KO:K15234,citryl-CoA lyase [EC:4.1.3.34] (ccl),0
KO:K15236,gamma-hexachlorocyclohexane dehydrochlorinase [EC:4.5.1.-] (linA),0
KO:K15237,"2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase 1 [EC:1.3.1.-] (linC)",0
KO:K15238,"2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase 2 [EC:1.3.1.-] (linX)",0
KO:K15239,"2,5-dichlorohydroquinone reductive dechlorinase [EC:2.5.1.-] (linD)",0
KO:K15241,tetrachloro-p-hydroquinone reductive dehalogenase [EC:2.5.1.-] (pcpC),0
KO:K15242,"2,6-dichloro-p-hydroquinone 1,2-dioxygenase [EC:1.13.11.-] (pcpA)",0
KO:K15243,"2,4,5-trichlorophenoxyacetic acid oxygenase 1 [EC:1.14.13.-] (tftA)",0
KO:K15244,"2,4,5-trichlorophenoxyacetic acid oxygenase 2 [EC:1.14.13.-] (tftB)",0
KO:K15245,chlorophenol-4-monooxygenase component 1 [EC:1.5.1.37] (tftC),0
KO:K15246,chlorophenol-4-monooxygenase component 2 [EC:1.14.13.-] (tftD),0
KO:K15248,chlorobenzene dioxygenase large subunit [EC:1.14.12.-] (tcbAa),0
KO:K15249,chlorobenzene dioxygenase small subunit [EC:1.14.12.-] (tcbAb),0
KO:K15250,chlorobenzene dioxygenase ferredoxin (tcbAc),0
KO:K15251,chlorobenzene dioxygenase NADH-ferredoxin reductase (tcbAd),0
KO:K15252,cis-chlorobenzene dihydrodiol dehydrogenase [EC:1.3.1.-] (tcbB),0
KO:K15253,"chlorocatechol 1,2-dioxygenase [EC:1.13.11.-] (tcbC)",0
KO:K15371,glutamate dehydrogenase [EC:1.4.1.2] (GDH2),0
KO:K15372,taurine---2-oxoglutarate transaminase [EC:2.6.1.55] (toa),0
KO:K15373,sulfoacetaldehyde reductase [EC:1.1.1.313] (isfD),0
KO:K15374,"trafficking kinesin-binding protein 2 (TRAK2, GRIF1)",0
KO:K15398,fatty acid omega-hydroxylase [EC:1.14.-.-] (CYP86A4S),0
KO:K15422,"3'(2'), 5'-bisphosphate nucleotidase / inositol polyphosphate 1-phosphatase [EC:3.1.3.7 3.1.3.57] (SAL)",0
KO:K15428,Cys-Gly metallodipeptidase DUG1 [EC:3.4.13.-] (DUG1),0
KO:K15519,deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74] (dck),0
KO:K15633,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12] (gpmI)",0
KO:K15634,probable phosphoglycerate mutase [EC:5.4.2.12] (gpmB),1
KO:K15635,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12] (apgM)",0
KO:K15680,corticosteroid 11-beta-dehydrogenase isozyme 1 [EC:1.1.1.146] (HSD11B1),0
KO:K15717,prostamide/prostaglandin F2alpha synthase [EC:1.11.1.20] (K15717),0
KO:K15728,phosphatidate phosphatase LPIN [EC:3.1.3.4] (LPIN),0
KO:K15729,microsomal prostaglandin-E synthase 1 [EC:5.3.99.3] (PTGES),0
KO:K15730,cytosolic prostaglandin-E synthase [EC:5.3.99.3] (PTGES3),0
KO:K15744,zeta-carotene isomerase [EC:5.2.1.12] (Z-ISO),0
KO:K15745,"phytoene desaturase (3,4-didehydrolycopene-forming) [EC:1.3.99.30] (AL1)",0
KO:K15746,beta-carotene 3-hydroxylase [EC:1.14.13.129] (crtZ),0
KO:K15747,"beta-ring hydroxylase [EC:1.14.-.-] (LUT5, CYP97A3)",0
KO:K15749,"2,2',3-trihydroxybiphenyl dioxygenase [EC:1.13.11.-] (dbfB)",0
KO:K15750,"biphenyl 2,3-dioxygenase beta subunit [EC:1.14.12.18] (bphAb, bphA2, bphE)",0
KO:K15751,"carbazole 1,9a-dioxygenase, terminal dioxygenase component [EC:1.14.12.22] (carAa)",0
KO:K15752,"carbazole 1,9a-dioxygenase, ferredoxin component (carAc)",0
KO:K15753,"carbazole 1,9a-dioxygenase, ferredoxin reductase component (carAd)",0
KO:K15754,"2'-aminobiphenyl-2,3-diol 1,2-dioxygenase, small subunit [EC:1.13.11.-] (carBa)",0
KO:K15755,"2'-aminobiphenyl-2,3-diol 1,2-dioxygenase, large subunit [EC:1.13.11.-] (carBb)",0
KO:K15756,"2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoate hydrolase [EC:3.7.1.13] (carC)",0
KO:K15757,xylene monooxygenase subunit XylM [EC:1.14.13.-] (xylM),0
KO:K15758,xylene monooxygenase electron transfer component [EC:1.18.1.3] (xylA1),0
KO:K15759,"inositol monophosphatase 3 [EC:3.1.3.25 3.1.3.7] (IMPAD1, IMPA3)",0
KO:K15760,"toluene monooxygenase system protein A [EC:1.14.13.-] (tmoA, tbuA1, touA)",0
KO:K15761,"toluene monooxygenase system protein B [EC:1.14.13.-] (tmoB, tbuU, touB)",0
KO:K15762,"toluene monooxygenase system ferredoxin subunit (tmoC, tbuB, touC)",0
KO:K15763,"toluene monooxygenase system protein D [EC:1.14.13.-] (tmoD, tbuV, touD)",0
KO:K15764,"toluene monooxygenase system protein E [EC:1.14.13.-] (tmoE, tbuA2, touE)",0
KO:K15765,"toluene monooxygenase electron transfer component [EC:1.18.1.3] (tmoF, tbuC, touF)",0
KO:K15766,"2-aminobenzenesulfonate 2,3-dioxygenase subunit alpha [EC:1.14.12.14] (absAa)",0
KO:K15767,"2-aminobenzenesulfonate 2,3-dioxygenase subunit beta [EC:1.14.12.14] (absAb)",0
KO:K15778,phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2] (pmm-pgm),0
KO:K15779,phosphoglucomutase / phosphopentomutase [EC:5.4.2.2 5.4.2.7] (PGM2),0
KO:K15780,bifunctional protein TilS/HprT [EC:6.3.4.19 2.4.2.8] (tilS-hprT),0
KO:K15783,ectoine hydrolase (doeA),0
KO:K15784,"N-alpha-acetyl-L-2,4-diaminobutyrate deacetylase [EC:3.5.1.-] (doeB)",0
KO:K15788,glycerate kinase [EC:2.7.1.31] (GLYCTK),0
KO:K15792,murE/murF fusion protein [EC:6.3.2.13 6.3.2.10] (murEF),0
KO:K15803,(-)-germacrene D synthase [EC:4.2.3.22 4.2.3.75] (GERD),0
KO:K15849,"bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase [EC:2.6.1.1 2.6.1.78 2.6.1.79] (PAT, AAT)",0
KO:K15855,"exo-1,4-beta-D-glucosaminidase [EC:3.2.1.165] (csxA)",0
KO:K15862,cytochrome c oxidase cbb3-type subunit I/II [EC:1.9.3.1] (ccoNO),0
KO:K15863,NADH-quinone oxidoreductase subunit L/M [EC:1.6.5.3] (nuoLM),0
KO:K15893,hydroxypyruvate reductase 1 (HPR1),0
KO:K15916,glucose/mannose-6-phosphate isomerase [EC:5.3.1.9 5.3.1.8] (pgi-pmi),0
KO:K15918,D-glycerate 3-kinase [EC:2.7.1.31] (GLYK),0
KO:K15919,hydroxypyruvate reductase 2 (HPR2),0
KO:K15920,beta-D-xylosidase 4 [EC:3.2.1.37] (XYL4),0
KO:K15922,alpha-glucosidase [EC:3.2.1.20] (yihQ),0
KO:K15982,3-ketosteroid 9alpha-monooxygenase subunit A [EC:1.14.13.142] (kshA),0
KO:K15983,3-ketosteroid 9alpha-monooxygenase subunit B [EC:1.14.13.142] (kshB),0
KO:K16011,"mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8] (algA, xanB, rfbA)",0
KO:K16047,"3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase [EC:1.14.14.12] (hsaA)",0
KO:K16048,"3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase reductase component [EC:1.5.1.-] (hsaB)",0
KO:K16049,"3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4,5-dioxygenase [EC:1.13.11.25] (hsaC)",0
KO:K16050,"4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase [EC:3.7.1.17] (hsaD)",0
KO:K16054,methylthioribulose 1-phosphate dehydratase / enolase-phosphatase E1 [EC:4.2.1.109 3.1.3.77] (DEP1),0
KO:K16055,trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12] (TPS),0
KO:K16066,3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-] (ydfG),0
KO:K16069,disintegrin and metalloproteinase domain-containing protein 29 [EC:3.4.24.-] (ADAM29),0
KO:K16148,starch synthase [EC:2.4.1.21] (glgA),0
KO:K16149,"1,4-alpha-glucan branching enzyme [EC:2.4.1.18] (K16149)",0
KO:K16153,phosphorylase / glycogen(starch) synthase [EC:2.4.1.1 2.4.1.11] (K16153),0
KO:K16157,methane monooxygenase component A alpha chain [EC:1.14.13.25] (mmoX),0
KO:K16158,methane monooxygenase component A beta chain [EC:1.14.13.25] (mmoY),0
KO:K16159,methane monooxygenase component A gamma chain [EC:1.14.13.25] (mmoZ),0
KO:K16160,methane monooxygenase regulatory protein B (mmoB),0
KO:K16161,methane monooxygenase component C [EC:1.14.13.25] (mmoC),0
KO:K16162,methane monooxygenase component D (mmoD),0
KO:K16163,maleylpyruvate isomerase [EC:5.2.1.4] (K16163),0
KO:K16164,acylpyruvate hydrolase [EC:3.7.1.5] (K16164),0
KO:K16165,fumarylpyruvate hydrolase [EC:3.7.1.20] (nagK),0
KO:K16171,fumarylacetoacetate (FAA) hydrolase [EC:3.7.1.2] (faaH),0
KO:K16190,glucuronokinase [EC:2.7.1.43] (GLCAK),0
KO:K16242,"phenol hydroxylase P3 protein [EC:1.14.13.-] (dmpN, poxD)",0
KO:K16243,"Phenol hydroxylase P1 protein (dmpL, poxC)",0
KO:K16244,"phenol hydroxylase P2 protein (dmpM, poxB)",0
KO:K16245,"phenol hydroxylase P4 protein (dmpO, poxE)",0
KO:K16246,"phenol hydroxylase P5 protein (dmpP, poxF)",0
KO:K16249,"phenol hydroxylase P0 protein (dmpK, poxA)",0
KO:K16305,fructose-bisphosphate aldolase / 6-deoxy-5-ketofructose 1-phosphate synthase [EC:4.1.2.13 2.2.1.11] (K16305),0
KO:K16306,"fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10] (K16306)",0
KO:K16342,"cytosolic phospholipase A2 [EC:3.1.1.4] (PLA2G4, CPLA2)",0
KO:K16343,"calcium-independent phospholipase A2 [EC:3.1.1.4] (PLA2G6, IPLA2)",0
KO:K16363,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59] (lpxC-fabZ),0
KO:K16368,diacylglycerol kinase (CTP) [EC:2.7.1.174] (DGK1),0
KO:K16369,phosphatidylethanolamine N-methyltransferase [EC:2.1.1.17] (CHO2),0
KO:K16370,6-phosphofructokinase 2 [EC:2.7.1.11] (pfkB),0
KO:K16371,"D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ (gatZ-kbaZ)",0
KO:K16593,"pimeloyl-[acyl-carrier protein] synthase [EC:1.14.15.12] (bioI, CYP107H1)",0
KO:K16619,"phospholipase C / alpha-toxin [EC:3.1.4.3] (plc, cpa)",0
KO:K16792,methanogen homoaconitase large subunit [EC:4.2.1.114] (aksD),0
KO:K16793,methanogen homoaconitase small subunit [EC:4.2.1.114] (aksE),0
KO:K16794,"platelet-activating factor acetylhydrolase IB subunit alpha (PAFAH1B1, LIS1)",0
KO:K16795,platelet-activating factor acetylhydrolase IB subunit beta/gamma [EC:3.1.1.47] (PAFAH1B2_3),0
KO:K16816,"patatin-like phospholipase domain-containing protein 2 [EC:3.1.1.3] (PNPLA2, ATGL)",0
KO:K16817,HRAS-like suppressor 3 [EC:3.1.1.32 3.1.1.4] (PLA2G16),0
KO:K16818,phospholipase A1 [EC:3.1.1.32] (DAD1),0
KO:K16838,urate oxidase / 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:1.7.3.3 4.1.1.97] (pucL),0
KO:K16839,FAD-dependent urate hydroxylase [EC:1.14.13.113] (hpxO),0
KO:K16840,2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:4.1.1.97] (hpxQ),0
KO:K16842,allantoinase [EC:3.5.2.5] (hpxB),0
KO:K16849,altronate dehydratase small subunit [EC:4.2.1.7] (uxaA1),0
KO:K16850,altronate dehydratase large subunit [EC:4.2.1.7] (uxaA2),0
KO:K16856,ureidoglycolate lyase [EC:4.3.2.3] (ugl),0
KO:K16860,phospholipase D3/4 [EC:3.1.4.4] (PLD3_4),0
KO:K16871,4-aminobutyrate---pyruvate transaminase [EC:2.6.1.96] (POP2),0
KO:K16881,mannose-1-phosphate guanylyltransferase / phosphomannomutase [EC:2.7.7.13 5.4.2.8] (K16881),0
KO:K16903,L-tryptophan---pyruvate aminotransferase [EC:2.6.1.99] (TAA1),0
KO:K16904,dCTP diphosphatase [EC:3.6.1.12] (DCTPP1),0
KO:K17048,ethylbenzene hydroxylase subunit beta (ebdB),0
KO:K17049,ethylbenzene hydroxylase subunit gamma (ebdC),0
KO:K17066,alcohol oxidase [EC:1.1.3.13] (MOX),0
KO:K17069,O-acetylhomoserine/O-acetylserine sulfhydrylase [EC:2.5.1.49 2.5.1.47] (MET17),0
KO:K17103,"CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8] (CHO1, pssA)",0
KO:K17108,non-lysosomal glucosylceramidase [EC:3.2.1.45] (GBA2),0
KO:K17216,O-acetylserine dependent cystathionine beta-synthase (mccA),0
KO:K17217,cystathionine gamma-lyase / homocysteine desulfhydrase [EC:4.4.1.1 4.4.1.2] (mccB),0
KO:K17222,sulfur-oxidizing protein SoxA (soxA),0
KO:K17223,sulfur-oxidizing protein SoxX (soxX),0
KO:K17224,sulfur-oxidizing protein SoxB (soxB),0
KO:K17225,sulfane dehydrogenase subunit SoxC (soxC),0
KO:K17226,sulfur-oxidizing protein SoxY (soxY),0
KO:K17227,sulfur-oxidizing protein SoxZ (soxZ),0
KO:K17398,DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37] (DNMT3A),0
KO:K17399,DNA (cytosine-5)-methyltransferase 3B [EC:2.1.1.37] (DNMT3B),0
KO:K17450,homoaconitase [EC:4.2.1.-] (ACO2),0
KO:K17462,putative AdoMet-dependent methyltransferase [EC:2.1.1.-] (yrrT),1
KO:K17463,2-dehydro-3-deoxy-phosphogluconate aldolase [EC:4.1.2.14] (dgaF),0
KO:K17497,phosphomannomutase [EC:5.4.2.8] (PMM),0
KO:K17683,"cytochrome P450, family 2, subfamily A, polypeptide 6 [EC:1.14.13.-] (CYP2A6)",0
KO:K17687,alkane 1-monooxygenase [EC:1.14.15.3] (CYP4A11),0
KO:K17689,"cytochrome P450, family 3, subfamily A, polypeptide 4 [EC:1.14.13.32 1.14.13.67 1.14.13.97 1.14.13.157 1.14.13.-] (CYP3A4)",0
KO:K17690,"cytochrome P450, family 3, subfamily A, polypeptide 5 [EC:1.14.14.1] (CYP3A5)",0
KO:K17691,"cytochrome P450, family 3, subfamily A, polypeptide 7 [EC:1.14.14.1] (CYP3A7)",0
KO:K17709,"cytochrome P450, family 2, subfamily B, polypeptide 6 [EC:1.14.13.-] (CYP2B6)",0
KO:K17716,UDP-glucose 4-epimerase [EC:5.1.3.2] (capD),0
KO:K17717,phospholipase D [EC:3.1.4.4] (pld),0
KO:K17718,"cytochrome P450, family 2, subfamily C, polypeptide 8 [EC:1.14.14.1] (CYP2C8)",0
KO:K17719,"cytochrome P450, family 2, subfamily C, polypeptide 9 [EC:1.14.13.48 1.14.13.49 1.14.13.80 1.14.13.-] (CYP2C9)",0
KO:K17720,"cytochrome P450, family 2, subfamily C, polypeptide 18 [EC:1.14.14.1] (CYP2C18)",0
KO:K17721,"cytochrome P450, family 2, subfamily C, polypeptide 19 [EC:1.14.13.48 1.14.13.49 1.14.13.80 1.14.13.-] (CYP2C19)",0
KO:K17722,dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1] (preT),0
KO:K17723,dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1] (preA),0
KO:K17726,leukotriene-B4 20-monooxygenase / phylloquinone omega-hydroxylase [EC:1.14.13.30 1.14.13.194] (CYP4F2_3),0
KO:K17728,"cytochrome P450, family 4, subfamily F, polypeptide 8 [EC:1.14.14.1] (CYP4F8)",0
KO:K17738,D-arabinitol 2-dehydrogenase [EC:1.1.1.250] (ARD),0
KO:K17743,D-xylose reductase [EC:1.1.1.307] (XR),0
KO:K17744,L-galactose dehydrogenase [EC:1.1.1.316] (GalDH),0
KO:K17753,isocitrate--homoisocitrate dehydrogenase [EC:1.1.1.286] (HICDH),0
KO:K17755,choline oxidase [EC:1.1.3.17] (codA),0
KO:K17761,"succinate-semialdehyde dehydrogenase, mitochondrial [EC:1.2.1.24] (SSADH)",0
KO:K17818,D-arabinitol dehydrogenase (NADP+) [EC:1.1.1.287] (ARD1),0
KO:K17819,beta-apo-4'-carotenal oxygenase [EC:1.2.1.82] (carD),0
KO:K17828,dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14] (pyrDI),1
KO:K17841,15-cis-phytoene synthase / lycopene beta-cyclase [EC:2.5.1.32 5.5.1.19] (AL2),0
KO:K17842,"torulene dioxygenase [EC:1.13.11.59] (carT, CAO-2)",0
KO:K17900,"lipase ATG15 [EC:3.1.1.3] (ATG15, AUT5)",0
KO:K17989,"L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19] (SDS, SDH, CHA1)",0
KO:K18010,7-hydroxymethyl chlorophyll a reductase [EC:1.17.7.2] (HCAR),0
KO:K18020,glyceraldehyde dehydrogenase large subunit [EC:1.2.99.8] (cutA),0
KO:K18021,glyceraldehyde dehydrogenase medium subunit [EC:1.2.99.8] (cutB),0
KO:K18022,glyceraldehyde dehydrogenase small subunit [EC:1.2.99.8] (cutC1),0
KO:K18067,"phthalate 4,5-cis-dihydrodiol dehydrogenase [EC:1.3.1.64] (pht4)",0
KO:K18068,"phthalate 4,5-dioxygenase oxygenase subunit [EC:1.14.12.7] (pht3)",0
KO:K18074,"terephthalate 1,2-dioxygenase oxygenase component alpha subunit [EC:1.14.12.15] (tphA2)",0
KO:K18075,"terephthalate 1,2-dioxygenase oxygenase component beta subunit [EC:1.14.12.15] (tphA3)",0
KO:K18076,"1,2-dihydroxy-3,5-cyclohexadiene-1,4-dicarboxylate dehydrogenase [EC:1.3.1.53] (tphB)",0
KO:K18077,"terephthalate 1,2-dioxygenase reductase component [EC:1.18.1.-] (tphA1)",0
KO:K18081,myotubularin-related protein 1/2 [EC:3.1.3.64 3.1.3.95] (MTMR1_2),0
KO:K18082,"myotubularin-related protein 3/4 [EC:3.1.3.48 3.1.3.64 3.1.3.95] (MTMR3_4, ZFYVE10_11)",0
KO:K18083,myotubularin-related protein 6/7/8 [EC:3.1.3.64 3.1.3.95] (MTMR6_7_8),0
KO:K18086,myotubularin-related protein 14 [EC:3.1.3.64 3.1.3.95] (MTMR14),0
KO:K18087,"biphenyl 2,3-dioxygenase ferredoxin subunit (bphAc, bphA3, bphF)",0
KO:K18088,"biphenyl 2,3-dioxygenase ferredoxin reductase subunit [EC:1.18.1.3] (bphAd, bphA4, bphG)",0
KO:K18092,"2-hydroxy-6-oxo-octa-2,4-dienoate hydrolase [EC:3.7.1.-] (etbD)",0
KO:K18097,glycerol 2-dehydrogenase (NADP+) [EC:1.1.1.156] (GCY1),0
KO:K18102,"L-galactonate dehydratase [EC:4.2.1.146] (GAAB, LGD1)",0
KO:K18103,"L-threo-3-deoxy-hexylosonate aldolase [EC:4.1.2.54] (GAAC, LGA1)",0
KO:K18106,D-galacturonate reductase [EC:1.1.1.-] (GAAA),0
KO:K18107,L-glyceraldehyde reductase [EC:1.1.1.372] (GAAD),0
KO:K18108,(-)-alpha-terpineol synthase [EC:4.2.3.111] (E4.2.3.111),0
KO:K18113,miltiradiene synthase / copalyl diphosphate synthase [EC:4.2.3.131 5.5.1.12] (MDS),0
KO:K18118,"succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18] (aarC, cat1)",0
KO:K18119,"succinate-semialdehyde dehydrogenase [EC:1.2.1.76] (K18119, sucD)",0
KO:K18120,"4-hydroxybutyrate dehydrogenase [EC:1.1.1.61] (4hbD, abfH)",0
KO:K18121,glyoxylate/succinic semialdehyde reductase [EC:1.1.1.79 1.1.1.-] (GLYR),0
KO:K18122,"4-hydroxybutyrate CoA-transferase [EC:2.8.3.-] (cat2, abfT)",0
KO:K18123,4-hydroxy-2-oxoglutarate aldolase [EC:4.1.3.16] (HOGA1),0
KO:K18124,"glucose/galactose 1-dehydrogenase (NADP+) [EC:1.1.1.360] (gdh2, gdhA)",0
KO:K18125,aldose 1-dehydrogenase [NAD(P)+] [EC:1.1.1.359] (ssgdh),0
KO:K18126,2-dehydro-3-deoxygluconokinase / 2-dehydro-3-deoxygalactonokinase [EC:2.7.1.178] (sskdgK),0
KO:K18127,2-dehydro-3-deoxy-D-gluconate aldolase [EC:4.1.2.51] (kdgA),0
KO:K18128,D-glyceraldehyde dehydrogenase (NADP+) [EC:1.2.1.89] (gadh),0
KO:K18151,ureidoglycolate amidohydrolase [EC:3.5.1.116] (UAH),0
KO:K18152,ADP-ribosyl cyclase 2 [EC:3.2.2.6 2.4.99.20] (BST1),0
KO:K18153,NAD+ glycohydrolase [EC:3.2.2.5] (nga),0
KO:K18201,hydroxylysine kinase [EC:2.7.1.81] (AGPHD1),0
KO:K18202,5-phosphonooxy-L-lysine phospho-lyase [EC:4.2.3.134] (AGXT2L2),0
KO:K18240,chorismate lyase / 3-hydroxybenzoate synthase [EC:4.1.3.40 4.1.3.45] (XanB2),0
KO:K18257,"cis-3,4-dihydrophenanthrene-3,4-diol dehydrogenase [EC:1.3.1.49] (phdE)",0
KO:K18278,pyrimidine precursor biosynthesis enzyme (THI5),0
KO:K18284,adenosylhomocysteine/aminodeoxyfutalosine nucleosidase [EC:3.2.2.9 3.2.2.30] (K18284),0
